review_cost,protocol,model,threshold,tp,fp,fn,review_cost_total,fn_loss_total,total_cost
2.0,chronological,dnn,0.25,49,2,25,102.0,3051.9500000000003,3153.9500000000003
2.0,chronological,dnn,0.26,49,2,25,102.0,3051.9500000000003,3153.9500000000003
2.0,chronological,dnn,0.27,49,2,25,102.0,3051.9500000000003,3153.9500000000003
2.0,chronological,dnn,0.28,49,2,25,102.0,3051.9500000000003,3153.9500000000003
2.0,chronological,dnn,0.29,49,2,25,102.0,3051.9500000000003,3153.9500000000003
2.0,chronological,dnn,0.3,49,2,25,102.0,3051.9500000000003,3153.9500000000003
2.0,chronological,dnn,0.31,49,1,25,100.0,3051.9500000000003,3151.9500000000003
2.0,chronological,dnn,0.32,47,1,27,96.0,4083.2200000000003,4179.22
2.0,chronological,dnn,0.33,47,1,27,96.0,4083.2200000000003,4179.22
2.0,chronological,dnn,0.34,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.35,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.36,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.37,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.38,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.39,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.4,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.41,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.42,46,1,28,94.0,4088.19,4182.1900000000005
2.0,chronological,dnn,0.43,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.44,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.45,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.46,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.47,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.48,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.49,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.5,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.51,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.52,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.53,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.54,45,1,29,92.0,4088.1900000000005,4180.1900000000005
2.0,chronological,dnn,0.55,44,1,30,90.0,4333.19,4423.19
2.0,chronological,dnn,0.56,44,1,30,90.0,4333.19,4423.19
2.0,chronological,dnn,0.57,44,1,30,90.0,4333.19,4423.19
2.0,chronological,dnn,0.58,43,1,31,88.0,4338.089999999999,4426.089999999999
2.0,chronological,dnn,0.59,42,0,32,84.0,4634.09,4718.09
2.0,chronological,dnn,0.6,42,0,32,84.0,4634.09,4718.09
2.0,chronological,dnn,0.61,40,0,34,80.0,4634.86,4714.86
2.0,chronological,dnn,0.62,40,0,34,80.0,4634.86,4714.86
2.0,chronological,dnn,0.63,40,0,34,80.0,4634.86,4714.86
2.0,chronological,dnn,0.64,40,0,34,80.0,4634.86,4714.86
2.0,chronological,dnn,0.65,38,0,36,76.0,5026.45,5102.45
2.0,chronological,dnn,0.66,38,0,36,76.0,5026.45,5102.45
2.0,chronological,dnn,0.67,38,0,36,76.0,5026.45,5102.45
2.0,chronological,dnn,0.68,37,0,37,74.0,5026.45,5100.45
2.0,chronological,dnn,0.69,36,0,38,72.0,5149.13,5221.13
2.0,chronological,dnn,0.7,36,0,38,72.0,5149.13,5221.13
2.0,chronological,dnn,0.71,35,0,39,70.0,5200.5,5270.5
2.0,chronological,dnn,0.72,34,0,40,68.0,5201.26,5269.26
2.0,chronological,dnn,0.73,33,0,41,66.0,5210.55,5276.55
2.0,chronological,dnn,0.74,33,0,41,66.0,5210.55,5276.55
2.0,chronological,dnn,0.75,33,0,41,66.0,5210.55,5276.55
2.0,chronological,dnn,0.76,33,0,41,66.0,5210.55,5276.55
2.0,chronological,dnn,0.77,32,0,42,64.0,5559.63,5623.63
2.0,chronological,dnn,0.78,31,0,43,62.0,7064.5599999999995,7126.5599999999995
2.0,chronological,dnn,0.79,30,0,44,60.0,7114.5599999999995,7174.5599999999995
2.0,chronological,dnn,0.8,30,0,44,60.0,7114.5599999999995,7174.5599999999995
2.0,chronological,dnn,0.81,29,0,45,58.0,7114.9400000000005,7172.9400000000005
2.0,chronological,dnn,0.82,28,0,46,56.0,7209.76,7265.76
2.0,chronological,dnn,0.83,25,0,49,50.0,7433.719999999999,7483.719999999999
2.0,chronological,dnn,0.84,24,0,50,48.0,7473.7,7521.7
2.0,chronological,dnn,0.85,23,0,51,46.0,7477.6,7523.6
2.0,chronological,dnn,0.86,23,0,51,46.0,7477.6,7523.6
2.0,chronological,dnn,0.87,23,0,51,46.0,7477.6,7523.6
2.0,chronological,dnn,0.88,22,0,52,44.0,7478.370000000001,7522.370000000001
2.0,chronological,dnn,0.89,20,0,54,40.0,7485.870000000001,7525.870000000001
2.0,chronological,dnn,0.9,19,0,55,38.0,7487.05,7525.05
2.0,chronological,dnn,0.91,19,0,55,38.0,7487.05,7525.05
2.0,chronological,dnn,0.92,18,0,56,36.0,7643.049999999999,7679.049999999999
2.0,chronological,dnn,0.93,15,0,59,30.0,7648.509999999999,7678.509999999999
2.0,chronological,dnn,0.94,13,0,61,26.0,7659.9800000000005,7685.9800000000005
2.0,chronological,dnn,0.95,12,0,62,24.0,7660.75,7684.75
2.0,chronological,dnn,0.96,9,0,65,18.0,7720.02,7738.02
2.0,chronological,dnn,0.97,8,0,66,16.0,7720.79,7736.79
2.0,chronological,dnn,0.98,6,0,68,12.0,7721.57,7733.57
2.0,chronological,dnn,0.99,5,0,69,10.0,7722.67,7732.67
5.0,chronological,dnn,0.01,56,13,18,345.0,2641.8700000000003,2986.8700000000003
5.0,chronological,dnn,0.02,55,9,19,320.0,2642.63,2962.63
5.0,chronological,dnn,0.03,55,7,19,310.0,2642.63,2952.63
5.0,chronological,dnn,0.04,54,7,20,305.0,2650.6299999999997,2955.6299999999997
5.0,chronological,dnn,0.05,54,5,20,295.0,2650.6299999999997,2945.6299999999997
5.0,chronological,dnn,0.06,53,3,21,280.0,2651.39,2931.39
5.0,chronological,dnn,0.07,53,2,21,275.0,2651.39,2926.39
5.0,chronological,dnn,0.08,53,2,21,275.0,2651.39,2926.39
5.0,chronological,dnn,0.09,52,2,22,270.0,2729.2799999999997,2999.2799999999997
5.0,chronological,dnn,0.1,52,2,22,270.0,2729.2799999999997,2999.2799999999997
5.0,chronological,dnn,0.11,52,2,22,270.0,2729.2799999999997,2999.2799999999997
5.0,chronological,dnn,0.12,52,2,22,270.0,2729.2799999999997,2999.2799999999997
5.0,chronological,dnn,0.13,52,2,22,270.0,2729.2799999999997,2999.2799999999997
5.0,chronological,dnn,0.14,51,2,23,265.0,2966.54,3231.54
5.0,chronological,dnn,0.15,51,2,23,265.0,2966.54,3231.54
5.0,chronological,dnn,0.16,50,2,24,260.0,3006.4399999999996,3266.4399999999996
5.0,chronological,dnn,0.17,50,2,24,260.0,3006.4399999999996,3266.4399999999996
5.0,chronological,dnn,0.18,50,2,24,260.0,3006.4399999999996,3266.4399999999996
5.0,chronological,dnn,0.19,50,2,24,260.0,3006.4399999999996,3266.4399999999996
5.0,chronological,dnn,0.2,50,2,24,260.0,3006.4399999999996,3266.4399999999996
5.0,chronological,dnn,0.21,50,2,24,260.0,3006.4399999999996,3266.4399999999996
5.0,chronological,dnn,0.22,50,2,24,260.0,3006.4399999999996,3266.4399999999996
5.0,chronological,dnn,0.23,50,2,24,260.0,3006.4399999999996,3266.4399999999996
5.0,chronological,dnn,0.24,49,2,25,255.0,3051.9500000000003,3306.9500000000003
5.0,chronological,dnn,0.25,49,2,25,255.0,3051.9500000000003,3306.9500000000003
5.0,chronological,dnn,0.26,49,2,25,255.0,3051.9500000000003,3306.9500000000003
5.0,chronological,dnn,0.27,49,2,25,255.0,3051.9500000000003,3306.9500000000003
5.0,chronological,dnn,0.28,49,2,25,255.0,3051.9500000000003,3306.9500000000003
5.0,chronological,dnn,0.29,49,2,25,255.0,3051.9500000000003,3306.9500000000003
5.0,chronological,dnn,0.3,49,2,25,255.0,3051.9500000000003,3306.9500000000003
5.0,chronological,dnn,0.31,49,1,25,250.0,3051.9500000000003,3301.9500000000003
5.0,chronological,dnn,0.32,47,1,27,240.0,4083.2200000000003,4323.22
5.0,chronological,dnn,0.33,47,1,27,240.0,4083.2200000000003,4323.22
5.0,chronological,dnn,0.34,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.35,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.36,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.37,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.38,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.39,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.4,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.41,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.42,46,1,28,235.0,4088.19,4323.1900000000005
5.0,chronological,dnn,0.43,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.44,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.45,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.46,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.47,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.48,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.49,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.5,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.51,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.52,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.53,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.54,45,1,29,230.0,4088.1900000000005,4318.1900000000005
5.0,chronological,dnn,0.55,44,1,30,225.0,4333.19,4558.19
5.0,chronological,dnn,0.56,44,1,30,225.0,4333.19,4558.19
5.0,chronological,dnn,0.57,44,1,30,225.0,4333.19,4558.19
5.0,chronological,dnn,0.58,43,1,31,220.0,4338.089999999999,4558.089999999999
5.0,chronological,dnn,0.59,42,0,32,210.0,4634.09,4844.09
5.0,chronological,dnn,0.6,42,0,32,210.0,4634.09,4844.09
5.0,chronological,dnn,0.61,40,0,34,200.0,4634.86,4834.86
5.0,chronological,dnn,0.62,40,0,34,200.0,4634.86,4834.86
5.0,chronological,dnn,0.63,40,0,34,200.0,4634.86,4834.86
5.0,chronological,dnn,0.64,40,0,34,200.0,4634.86,4834.86
5.0,chronological,dnn,0.65,38,0,36,190.0,5026.45,5216.45
5.0,chronological,dnn,0.66,38,0,36,190.0,5026.45,5216.45
5.0,chronological,dnn,0.67,38,0,36,190.0,5026.45,5216.45
5.0,chronological,dnn,0.68,37,0,37,185.0,5026.45,5211.45
5.0,chronological,dnn,0.69,36,0,38,180.0,5149.13,5329.13
5.0,chronological,dnn,0.7,36,0,38,180.0,5149.13,5329.13
5.0,chronological,dnn,0.71,35,0,39,175.0,5200.5,5375.5
5.0,chronological,dnn,0.72,34,0,40,170.0,5201.26,5371.26
5.0,chronological,dnn,0.73,33,0,41,165.0,5210.55,5375.55
5.0,chronological,dnn,0.74,33,0,41,165.0,5210.55,5375.55
5.0,chronological,dnn,0.75,33,0,41,165.0,5210.55,5375.55
5.0,chronological,dnn,0.76,33,0,41,165.0,5210.55,5375.55
5.0,chronological,dnn,0.77,32,0,42,160.0,5559.63,5719.63
5.0,chronological,dnn,0.78,31,0,43,155.0,7064.5599999999995,7219.5599999999995
5.0,chronological,dnn,0.79,30,0,44,150.0,7114.5599999999995,7264.5599999999995
5.0,chronological,dnn,0.8,30,0,44,150.0,7114.5599999999995,7264.5599999999995
5.0,chronological,dnn,0.81,29,0,45,145.0,7114.9400000000005,7259.9400000000005
5.0,chronological,dnn,0.82,28,0,46,140.0,7209.76,7349.76
5.0,chronological,dnn,0.83,25,0,49,125.0,7433.719999999999,7558.719999999999
5.0,chronological,dnn,0.84,24,0,50,120.0,7473.7,7593.7
5.0,chronological,dnn,0.85,23,0,51,115.0,7477.6,7592.6
5.0,chronological,dnn,0.86,23,0,51,115.0,7477.6,7592.6
5.0,chronological,dnn,0.87,23,0,51,115.0,7477.6,7592.6
5.0,chronological,dnn,0.88,22,0,52,110.0,7478.370000000001,7588.370000000001
5.0,chronological,dnn,0.89,20,0,54,100.0,7485.870000000001,7585.870000000001
5.0,chronological,dnn,0.9,19,0,55,95.0,7487.05,7582.05
5.0,chronological,dnn,0.91,19,0,55,95.0,7487.05,7582.05
5.0,chronological,dnn,0.92,18,0,56,90.0,7643.049999999999,7733.049999999999
5.0,chronological,dnn,0.93,15,0,59,75.0,7648.509999999999,7723.509999999999
5.0,chronological,dnn,0.94,13,0,61,65.0,7659.9800000000005,7724.9800000000005
5.0,chronological,dnn,0.95,12,0,62,60.0,7660.75,7720.75
5.0,chronological,dnn,0.96,9,0,65,45.0,7720.02,7765.02
5.0,chronological,dnn,0.97,8,0,66,40.0,7720.79,7760.79
5.0,chronological,dnn,0.98,6,0,68,30.0,7721.57,7751.57
5.0,chronological,dnn,0.99,5,0,69,25.0,7722.67,7747.67
10.0,chronological,dnn,0.01,56,13,18,690.0,2641.8700000000003,3331.8700000000003
10.0,chronological,dnn,0.02,55,9,19,640.0,2642.63,3282.63
10.0,chronological,dnn,0.03,55,7,19,620.0,2642.63,3262.63
10.0,chronological,dnn,0.04,54,7,20,610.0,2650.6299999999997,3260.6299999999997
10.0,chronological,dnn,0.05,54,5,20,590.0,2650.6299999999997,3240.6299999999997
10.0,chronological,dnn,0.06,53,3,21,560.0,2651.39,3211.39
10.0,chronological,dnn,0.07,53,2,21,550.0,2651.39,3201.39
10.0,chronological,dnn,0.08,53,2,21,550.0,2651.39,3201.39
10.0,chronological,dnn,0.09,52,2,22,540.0,2729.2799999999997,3269.2799999999997
10.0,chronological,dnn,0.1,52,2,22,540.0,2729.2799999999997,3269.2799999999997
10.0,chronological,dnn,0.11,52,2,22,540.0,2729.2799999999997,3269.2799999999997
10.0,chronological,dnn,0.12,52,2,22,540.0,2729.2799999999997,3269.2799999999997
10.0,chronological,dnn,0.13,52,2,22,540.0,2729.2799999999997,3269.2799999999997
10.0,chronological,dnn,0.14,51,2,23,530.0,2966.54,3496.54
10.0,chronological,dnn,0.15,51,2,23,530.0,2966.54,3496.54
10.0,chronological,dnn,0.16,50,2,24,520.0,3006.4399999999996,3526.4399999999996
10.0,chronological,dnn,0.17,50,2,24,520.0,3006.4399999999996,3526.4399999999996
10.0,chronological,dnn,0.18,50,2,24,520.0,3006.4399999999996,3526.4399999999996
10.0,chronological,dnn,0.19,50,2,24,520.0,3006.4399999999996,3526.4399999999996
10.0,chronological,dnn,0.2,50,2,24,520.0,3006.4399999999996,3526.4399999999996
10.0,chronological,dnn,0.21,50,2,24,520.0,3006.4399999999996,3526.4399999999996
10.0,chronological,dnn,0.22,50,2,24,520.0,3006.4399999999996,3526.4399999999996
10.0,chronological,dnn,0.23,50,2,24,520.0,3006.4399999999996,3526.4399999999996
10.0,chronological,dnn,0.24,49,2,25,510.0,3051.9500000000003,3561.9500000000003
10.0,chronological,dnn,0.25,49,2,25,510.0,3051.9500000000003,3561.9500000000003
10.0,chronological,dnn,0.26,49,2,25,510.0,3051.9500000000003,3561.9500000000003
10.0,chronological,dnn,0.27,49,2,25,510.0,3051.9500000000003,3561.9500000000003
10.0,chronological,dnn,0.28,49,2,25,510.0,3051.9500000000003,3561.9500000000003
10.0,chronological,dnn,0.29,49,2,25,510.0,3051.9500000000003,3561.9500000000003
10.0,chronological,dnn,0.3,49,2,25,510.0,3051.9500000000003,3561.9500000000003
10.0,chronological,dnn,0.31,49,1,25,500.0,3051.9500000000003,3551.9500000000003
10.0,chronological,dnn,0.32,47,1,27,480.0,4083.2200000000003,4563.22
10.0,chronological,dnn,0.33,47,1,27,480.0,4083.2200000000003,4563.22
10.0,chronological,dnn,0.34,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.35,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.36,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.37,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.38,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.39,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.4,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.41,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.42,46,1,28,470.0,4088.19,4558.1900000000005
10.0,chronological,dnn,0.43,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.44,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.45,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.46,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.47,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.48,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.49,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.5,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.51,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.52,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.53,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.54,45,1,29,460.0,4088.1900000000005,4548.1900000000005
10.0,chronological,dnn,0.55,44,1,30,450.0,4333.19,4783.19
10.0,chronological,dnn,0.56,44,1,30,450.0,4333.19,4783.19
10.0,chronological,dnn,0.57,44,1,30,450.0,4333.19,4783.19
10.0,chronological,dnn,0.58,43,1,31,440.0,4338.089999999999,4778.089999999999
10.0,chronological,dnn,0.59,42,0,32,420.0,4634.09,5054.09
10.0,chronological,dnn,0.6,42,0,32,420.0,4634.09,5054.09
10.0,chronological,dnn,0.61,40,0,34,400.0,4634.86,5034.86
10.0,chronological,dnn,0.62,40,0,34,400.0,4634.86,5034.86
10.0,chronological,dnn,0.63,40,0,34,400.0,4634.86,5034.86
10.0,chronological,dnn,0.64,40,0,34,400.0,4634.86,5034.86
10.0,chronological,dnn,0.65,38,0,36,380.0,5026.45,5406.45
10.0,chronological,dnn,0.66,38,0,36,380.0,5026.45,5406.45
10.0,chronological,dnn,0.67,38,0,36,380.0,5026.45,5406.45
10.0,chronological,dnn,0.68,37,0,37,370.0,5026.45,5396.45
10.0,chronological,dnn,0.69,36,0,38,360.0,5149.13,5509.13
10.0,chronological,dnn,0.7,36,0,38,360.0,5149.13,5509.13
10.0,chronological,dnn,0.71,35,0,39,350.0,5200.5,5550.5
10.0,chronological,dnn,0.72,34,0,40,340.0,5201.26,5541.26
10.0,chronological,dnn,0.73,33,0,41,330.0,5210.55,5540.55
10.0,chronological,dnn,0.74,33,0,41,330.0,5210.55,5540.55
10.0,chronological,dnn,0.75,33,0,41,330.0,5210.55,5540.55
10.0,chronological,dnn,0.76,33,0,41,330.0,5210.55,5540.55
10.0,chronological,dnn,0.77,32,0,42,320.0,5559.63,5879.63
10.0,chronological,dnn,0.78,31,0,43,310.0,7064.5599999999995,7374.5599999999995
10.0,chronological,dnn,0.79,30,0,44,300.0,7114.5599999999995,7414.5599999999995
10.0,chronological,dnn,0.8,30,0,44,300.0,7114.5599999999995,7414.5599999999995
10.0,chronological,dnn,0.81,29,0,45,290.0,7114.9400000000005,7404.9400000000005
10.0,chronological,dnn,0.82,28,0,46,280.0,7209.76,7489.76
10.0,chronological,dnn,0.83,25,0,49,250.0,7433.719999999999,7683.719999999999
10.0,chronological,dnn,0.84,24,0,50,240.0,7473.7,7713.7
10.0,chronological,dnn,0.85,23,0,51,230.0,7477.6,7707.6
10.0,chronological,dnn,0.86,23,0,51,230.0,7477.6,7707.6
10.0,chronological,dnn,0.87,23,0,51,230.0,7477.6,7707.6
10.0,chronological,dnn,0.88,22,0,52,220.0,7478.370000000001,7698.370000000001
10.0,chronological,dnn,0.89,20,0,54,200.0,7485.870000000001,7685.870000000001
10.0,chronological,dnn,0.9,19,0,55,190.0,7487.05,7677.05
10.0,chronological,dnn,0.91,19,0,55,190.0,7487.05,7677.05
